Type,File Path,File Name,Extension,Date Created,File Size (Bytes),Symbol Name,Symbol Size (Bytes),Symbol Size
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VPrintToPDFMessage@cefexchange@@VPrintToPDF@protobuf@2@$1?PrintToPDFFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,1368
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VProcessExitMessage@cefexchange@@VProcessExit@protobuf@2@$1?ProcessExitFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,48
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VScreenShotMessage@cefexchange@@VScreenShot@protobuf@2@$1?ScreenShotFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,24
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetAllWindowActivatedMessage@cefexchange@@VSetAllWindowActivated@protobuf@2@$1?SetAllWindowActivatedFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,64
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetAllowNavigationMessage@cefexchange@@VSetAllowNavigation@protobuf@2@$1?SetAllowNavigationFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,96
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetCommandMessage@cefexchange@@VSetCommand@protobuf@2@$1?SetCommandFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,208
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetDownloadDirMessage@cefexchange@@VSetDownloadDir@protobuf@2@$1?SetDownloadDirFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,240
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetDownloadMessage@cefexchange@@VSetDownload@protobuf@2@$1?SetDownloadFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,208
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetDragDropMessage@cefexchange@@VSetDragDrop@protobuf@2@$1?SetDragDropFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,192
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetIconMessage@cefexchange@@VSetIcon@protobuf@2@$1?SetIconFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,256
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetOnTopMessage@cefexchange@@VSetOnTop@protobuf@2@$1?SetOnTopFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,56
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetPositionFromJavascriptMessage@cefexchange@@VSetPositionFromJavascript@protobuf@2@$1?SetPositionFromJavascriptFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,152
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetPositionMessage@cefexchange@@VSetPosition@protobuf@2@$1?SetPositionFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,80
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetSizeMessage@cefexchange@@VSetSize@protobuf@2@$1?SetSizeFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,8
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetTitleMessage@cefexchange@@VSetTitle@protobuf@2@$1?SetTitleFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,1376
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetURLMessage@cefexchange@@VSetURL@protobuf@2@$1?SetURLFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,1360
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetWindowModalMessage@cefexchange@@VSetWindowModal@protobuf@2@$1?SetWindowModalFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,176
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetWindowStateMessage@cefexchange@@VSetWindowState@protobuf@2@$1?SetWindowStateFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,1528
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VSetZoomLevelMessage@cefexchange@@VSetZoomLevel@protobuf@2@$1?SetZoomLevelFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,1280
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VUpdateURLMessage@cefexchange@@VUpdateURL@protobuf@2@$1?UpdateURLFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,40
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VWindowAlwaysOnTopMessage@cefexchange@@VWindowAlwaysOnTop@protobuf@2@$1?WindowAlwaysOnTopFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,8
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serializationVersion@?$CEFControlMessageSerializer@VWindowResizableMessage@cefexchange@@VWindowResizable@protobuf@2@$1?WindowResizableFrameName@controlMessages@@3QBDB@cefexchange@@2U?$pair@II@std@@B,,97296
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VAddMATLABPIDMessage@cefexchange@@VAddMATLABPID@protobuf@2@$1?AddMATLABPIDName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VAllowCertificateMessage@cefexchange@@VAllowCertificate@protobuf@2@$1?AllowCertificateFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VDevToolsMessage@cefexchange@@VDevTools@protobuf@2@$1?DevToolsName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VDroppedFileMessage@cefexchange@@VDroppedFile@protobuf@2@$1?DroppedFileFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VExecuteJSMessage@cefexchange@@VExecuteJS@protobuf@2@$1?ExecuteJSFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VGetPositionMessage@cefexchange@@VGetPosition@protobuf@2@$1?GetPositionFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VJavascriptReturnMessage@cefexchange@@VJavascriptReturn@protobuf@2@$1?JavascriptReturnFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VMonitorConfigRequestMessage@cefexchange@@VMonitorConfigRequest@protobuf@2@$1?3controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VMonitorConfigResponseMessage@cefexchange@@VMonitorConfigResponse@protobuf@2@$1?3controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VNewWindowMessage@cefexchange@@VNewWindow@protobuf@2@$1?NewWindowFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VNumScreensRequestMessage@cefexchange@@VNumScreensRequest@protobuf@2@$1?3controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VNumScreensResponseMessage@cefexchange@@VNumScreensResponse@protobuf@2@$1?3controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VPDFEventMessage@cefexchange@@VPDFEvent@protobuf@2@$1?PDFEventFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VPopUpWindowMessage@cefexchange@@VPopUpWindow@protobuf@2@$1?PopUpWindowFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VPrimaryScreenRequestMessage@cefexchange@@VPrimaryScreenRequest@protobuf@2@$1?3controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VPrimaryScreenResponseMessage@cefexchange@@VPrimaryScreenResponse@protobuf@2@$1?3controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VPrintToPDFMessage@cefexchange@@VPrintToPDF@protobuf@2@$1?PrintToPDFFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VProcessExitMessage@cefexchange@@VProcessExit@protobuf@2@$1?ProcessExitFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VScreenShotMessage@cefexchange@@VScreenShot@protobuf@2@$1?ScreenShotFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VSetAllWindowActivatedMessage@cefexchange@@VSetAllWindowActivated@protobuf@2@$1?SetAllWindowActivatedFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VSetAllowNavigationMessage@cefexchange@@VSetAllowNavigation@protobuf@2@$1?SetAllowNavigationFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VSetCommandMessage@cefexchange@@VSetCommand@protobuf@2@$1?SetCommandFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VSetDownloadDirMessage@cefexchange@@VSetDownloadDir@protobuf@2@$1?SetDownloadDirFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VSetDownloadMessage@cefexchange@@VSetDownload@protobuf@2@$1?SetDownloadFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VSetDragDropMessage@cefexchange@@VSetDragDrop@protobuf@2@$1?SetDragDropFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VSetIconMessage@cefexchange@@VSetIcon@protobuf@2@$1?SetIconFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
PE,C:\Users\b135c\OneDrive\Desktop\MY-MESS\masters\spring\EE699\test\cefexchangeprotocol.dll,cefexchangeprotocol.dll,.dll,2024-02-14 16:06:40,820736,?serialize@?$CEFControlMessageSerializer@VSetOnTopMessage@cefexchange@@VSetOnTop@protobuf@2@$1?SetOnTopFrameName@controlMessages@@3QBDB@cefexchange@@UEBA_KAEBV?$shared_ptr@$$CBVMessage@exchange@msg_svc@foundation@@@mwboost@@I_KAEBV?$shared_ptr@VMessageStream@message@carrier@catapult@foundation@@@std@@AEBV?$shared_ptr@$$CBVRegistry@serialization@common@catapult@foundation@@@6@AEBVSerializationContext@serialization@common@catapult@foundation@@@Z,,352
